tarefa,n,k,threads,chunk,tempo
tarefa_d_otimizada,100000,NA,4,NA,0.000182
tarefa_d_otimizada,100000,NA,4,NA,0.000198
tarefa_d_otimizada,100000,NA,4,NA,0.000204
tarefa_d_otimizada,100000,NA,4,NA,0.000200
tarefa_d_otimizada,100000,NA,4,NA,0.000234
tarefa_d_ingenua,100000,NA,8,NA,0.000347
tarefa_d_ingenua,100000,NA,8,NA,0.000314
tarefa_d_ingenua,100000,NA,8,NA,0.000341
tarefa_d_ingenua,100000,NA,8,NA,0.000320
tarefa_d_ingenua,100000,NA,8,NA,0.000332
tarefa_d_otimizada,100000,NA,8,NA,0.002000
tarefa_d_otimizada,100000,NA,8,NA,0.000315
tarefa_d_otimizada,100000,NA,8,NA,0.000339
tarefa_d_otimizada,100000,NA,8,NA,0.000331
tarefa_d_otimizada,100000,NA,8,NA,0.000350
tarefa_d_ingenua,100000,NA,16,NA,0.000912
tarefa_d_ingenua,100000,NA,16,NA,0.000931
tarefa_d_ingenua,100000,NA,16,NA,0.001242
tarefa_d_ingenua,100000,NA,16,NA,0.000955
tarefa_d_ingenua,100000,NA,16,NA,0.001055
tarefa_d_otimizada,100000,NA,16,NA,0.000894
tarefa_d_otimizada,100000,NA,16,NA,0.000925
tarefa_d_otimizada,100000,NA,16,NA,0.000802
tarefa_d_otimizada,100000,NA,16,NA,0.000801
tarefa_d_otimizada,100000,NA,16,NA,0.001093
tarefa_d_ingenua,500000,NA,1,NA,0.001413
tarefa_d_ingenua,500000,NA,1,NA,0.001492
tarefa_d_ingenua,500000,NA,1,NA,0.001148
tarefa_d_ingenua,500000,NA,1,NA,0.001226
tarefa_d_ingenua,500000,NA,1,NA,0.001125
tarefa_d_otimizada,500000,NA,1,NA,0.001217
tarefa_d_otimizada,500000,NA,1,NA,0.001307
tarefa_d_otimizada,500000,NA,1,NA,0.001461
tarefa_d_otimizada,500000,NA,1,NA,0.001945
tarefa_d_otimizada,500000,NA,1,NA,0.001263
tarefa_d_ingenua,500000,NA,2,NA,0.000809
tarefa_d_ingenua,500000,NA,2,NA,0.000852
tarefa_d_ingenua,500000,NA,2,NA,0.000823
tarefa_d_ingenua,500000,NA,2,NA,0.000827
tarefa_d_ingenua,500000,NA,2,NA,0.000818
tarefa_d_otimizada,500000,NA,2,NA,0.000815
tarefa_d_otimizada,500000,NA,2,NA,0.000875
tarefa_d_otimizada,500000,NA,2,NA,0.000876
tarefa_d_otimizada,500000,NA,2,NA,0.000966
tarefa_d_otimizada,500000,NA,2,NA,0.000935
tarefa_d_ingenua,500000,NA,4,NA,0.000556
tarefa_d_ingenua,500000,NA,4,NA,0.000563
tarefa_d_ingenua,500000,NA,4,NA,0.000547
tarefa_d_ingenua,500000,NA,4,NA,0.000549
tarefa_d_ingenua,500000,NA,4,NA,0.000608
tarefa_d_otimizada,500000,NA,4,NA,0.000573
tarefa_d_otimizada,500000,NA,4,NA,0.000807
tarefa_d_otimizada,500000,NA,4,NA,0.000568
tarefa_d_otimizada,500000,NA,4,NA,0.000644
tarefa_d_otimizada,500000,NA,4,NA,0.000913
tarefa_d_ingenua,500000,NA,8,NA,0.000694
tarefa_d_ingenua,500000,NA,8,NA,0.000608
tarefa_d_ingenua,500000,NA,8,NA,0.000606
tarefa_d_ingenua,500000,NA,8,NA,0.000628
tarefa_d_ingenua,500000,NA,8,NA,0.000624
tarefa_d_otimizada,500000,NA,8,NA,0.000596
tarefa_d_otimizada,500000,NA,8,NA,0.000688
tarefa_d_otimizada,500000,NA,8,NA,0.000614
tarefa_d_otimizada,500000,NA,8,NA,0.003111
tarefa_d_otimizada,500000,NA,8,NA,0.000687
tarefa_d_ingenua,500000,NA,16,NA,0.001265
tarefa_d_ingenua,500000,NA,16,NA,0.001327
tarefa_d_ingenua,500000,NA,16,NA,0.001485
tarefa_d_ingenua,500000,NA,16,NA,0.001248
tarefa_d_ingenua,500000,NA,16,NA,0.001429
tarefa_d_otimizada,500000,NA,16,NA,0.001203
tarefa_d_otimizada,500000,NA,16,NA,0.001224
tarefa_d_otimizada,500000,NA,16,NA,0.001012
tarefa_d_otimizada,500000,NA,16,NA,0.001020
tarefa_d_otimizada,500000,NA,16,NA,0.001114
tarefa_d_ingenua,1000000,NA,1,NA,0.002235
tarefa_d_ingenua,1000000,NA,1,NA,0.002989
tarefa_d_ingenua,1000000,NA,1,NA,0.003274
tarefa_d_ingenua,1000000,NA,1,NA,0.003055
tarefa_d_ingenua,1000000,NA,1,NA,0.002660
tarefa_d_otimizada,1000000,NA,1,NA,0.002426
tarefa_d_otimizada,1000000,NA,1,NA,0.002557
tarefa_d_otimizada,1000000,NA,1,NA,0.002784
tarefa_d_otimizada,1000000,NA,1,NA,0.002620
tarefa_d_otimizada,1000000,NA,1,NA,0.002486
tarefa_d_ingenua,1000000,NA,2,NA,0.001745
tarefa_d_ingenua,1000000,NA,2,NA,0.002306
tarefa_d_ingenua,1000000,NA,2,NA,0.001740
tarefa_d_ingenua,1000000,NA,2,NA,0.001511
tarefa_d_ingenua,1000000,NA,2,NA,0.001723
tarefa_d_otimizada,1000000,NA,2,NA,0.001857
tarefa_d_otimizada,1000000,NA,2,NA,0.001869
tarefa_d_otimizada,1000000,NA,2,NA,0.001553
tarefa_d_otimizada,1000000,NA,2,NA,0.002128
tarefa_d_otimizada,1000000,NA,2,NA,0.001726
tarefa_d_ingenua,1000000,NA,4,NA,0.001158
tarefa_d_ingenua,1000000,NA,4,NA,0.001251
tarefa_d_ingenua,1000000,NA,4,NA,0.001272
tarefa_d_ingenua,1000000,NA,4,NA,0.001115
tarefa_d_ingenua,1000000,NA,4,NA,0.001066
tarefa_d_otimizada,1000000,NA,4,NA,0.001057
tarefa_d_otimizada,1000000,NA,4,NA,0.001055
tarefa_d_otimizada,1000000,NA,4,NA,0.001388
tarefa_d_otimizada,1000000,NA,4,NA,0.001108
tarefa_d_otimizada,1000000,NA,4,NA,0.001073
tarefa_d_ingenua,1000000,NA,8,NA,0.001564
tarefa_d_ingenua,1000000,NA,8,NA,0.001121
tarefa_d_ingenua,1000000,NA,8,NA,0.001536
tarefa_d_ingenua,1000000,NA,8,NA,0.000969
tarefa_d_ingenua,1000000,NA,8,NA,0.000921
tarefa_d_otimizada,1000000,NA,8,NA,0.001357
tarefa_d_otimizada,1000000,NA,8,NA,0.001049
tarefa_d_otimizada,1000000,NA,8,NA,0.001024
tarefa_d_otimizada,1000000,NA,8,NA,0.001017
tarefa_d_otimizada,1000000,NA,8,NA,0.001059
tarefa_d_ingenua,1000000,NA,16,NA,0.001771
tarefa_d_ingenua,1000000,NA,16,NA,0.001848
tarefa_d_ingenua,1000000,NA,16,NA,0.001730
tarefa_d_ingenua,1000000,NA,16,NA,0.001601
tarefa_d_ingenua,1000000,NA,16,NA,0.001738
tarefa_d_otimizada,1000000,NA,16,NA,0.001582
tarefa_d_otimizada,1000000,NA,16,NA,0.001740
tarefa_d_otimizada,1000000,NA,16,NA,0.001851
tarefa_d_otimizada,1000000,NA,16,NA,0.001533
tarefa_d_otimizada,1000000,NA,16,NA,0.001642
